No.,Time,Source,Destination,Protocol,Length,Info
11744.0,659.175132787,213.57.24.97,10.0.2.15,QUIC,1146.0,Protected Payload (KP0)
11745.0,659.175132943,213.57.24.97,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
11746.0,659.175441233,213.57.24.97,10.0.2.15,QUIC,538.0,Protected Payload (KP0)
11747.0,659.175775557,213.57.24.97,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
11748.0,659.176068131,213.57.24.97,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
11749.0,659.176622313,213.57.24.97,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
11750.0,659.176622412,213.57.24.97,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
11751.0,659.176912419,213.57.24.97,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
11752.0,659.17721136,213.57.24.97,10.0.2.15,QUIC,538.0,Protected Payload (KP0)
11753.0,659.17780694,213.57.24.97,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
11754.0,659.178073811,213.57.24.97,10.0.2.15,QUIC,378.0,Protected Payload (KP0)
11755.0,659.178772249,213.57.24.97,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
11756.0,659.179093421,213.57.24.97,10.0.2.15,QUIC,666.0,Protected Payload (KP0)
11757.0,659.17948273,213.57.24.97,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
11758.0,659.179769257,213.57.24.97,10.0.2.15,QUIC,90.0,Protected Payload (KP0)
11759.0,659.180082488,213.57.24.97,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
11760.0,659.180644963,213.57.24.97,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
11761.0,659.180645075,213.57.24.97,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
11762.0,659.192966746,10.0.2.15,213.57.24.97,QUIC,78.0,"Protected Payload (KP0), DCID=9c8100010d81584d"
11763.0,659.193360025,10.0.2.15,213.57.24.97,QUIC,78.0,"Protected Payload (KP0), DCID=9c8100010d81584d"
11764.0,659.193681731,10.0.2.15,213.57.24.97,QUIC,76.0,"Protected Payload (KP0), DCID=9c8100010d81584d"
11765.0,659.194134456,10.0.2.15,213.57.24.97,QUIC,78.0,"Protected Payload (KP0), DCID=9c8100010d81584d"
11766.0,659.19444019,10.0.2.15,213.57.24.97,QUIC,78.0,"Protected Payload (KP0), DCID=9c8100010d81584d"
11767.0,659.196446296,10.0.2.15,213.57.24.97,QUIC,77.0,"Protected Payload (KP0), DCID=9c8100010d81584d"
11768.0,659.197230278,10.0.2.15,213.57.24.97,QUIC,78.0,"Protected Payload (KP0), DCID=9c8100010d81584d"
11769.0,659.198214185,10.0.2.15,213.57.24.97,QUIC,77.0,"Protected Payload (KP0), DCID=9c8100010d81584d"
11770.0,659.198614234,10.0.2.15,213.57.24.97,QUIC,78.0,"Protected Payload (KP0), DCID=9c8100010d81584d"
11771.0,659.19946245,10.0.2.15,213.57.24.97,QUIC,77.0,"Protected Payload (KP0), DCID=9c8100010d81584d"
11772.0,659.200661464,10.0.2.15,213.57.24.97,QUIC,78.0,"Protected Payload (KP0), DCID=9c8100010d81584d"
11773.0,659.201054632,10.0.2.15,213.57.24.97,QUIC,77.0,"Protected Payload (KP0), DCID=9c8100010d81584d"
11774.0,659.201354533,10.0.2.15,213.57.24.97,QUIC,78.0,"Protected Payload (KP0), DCID=9c8100010d81584d"
11775.0,659.201652068,10.0.2.15,213.57.24.97,QUIC,76.0,"Protected Payload (KP0), DCID=9c8100010d81584d"
11776.0,659.201989439,10.0.2.15,213.57.24.97,QUIC,78.0,"Protected Payload (KP0), DCID=9c8100010d81584d"
11777.0,659.202216882,213.57.24.97,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
11778.0,659.202323528,10.0.2.15,213.57.24.97,QUIC,78.0,"Protected Payload (KP0), DCID=9c8100010d81584d"
