No.,Time,Source,Destination,Protocol,Length,Info
6683.0,528.972033618,10.0.2.15,157.240.221.60,QUIC,88.0,"Protected Payload (KP0), DCID=9a1d00ef19746a74"
6684.0,528.972348776,10.0.2.15,157.240.221.60,QUIC,90.0,"Protected Payload (KP0), DCID=9a1d00ef19746a74"
6685.0,528.972681233,10.0.2.15,157.240.221.60,QUIC,88.0,"Protected Payload (KP0), DCID=9a1d00ef19746a74"
6686.0,528.973000418,10.0.2.15,157.240.221.60,QUIC,90.0,"Protected Payload (KP0), DCID=9a1d00ef19746a74"
6687.0,528.973294299,10.0.2.15,157.240.221.60,QUIC,88.0,"Protected Payload (KP0), DCID=9a1d00ef19746a74"
6688.0,528.973597846,10.0.2.15,157.240.221.60,QUIC,90.0,"Protected Payload (KP0), DCID=9a1d00ef19746a74"
6689.0,528.973904423,10.0.2.15,157.240.221.60,QUIC,93.0,"Protected Payload (KP0), DCID=9a1d00ef19746a74"
6690.0,528.9742189,10.0.2.15,157.240.221.60,QUIC,90.0,"Protected Payload (KP0), DCID=9a1d00ef19746a74"
6691.0,528.974510312,157.240.221.60,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
6692.0,528.974510397,157.240.221.60,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
6693.0,528.974510419,157.240.221.60,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
6694.0,528.974961436,157.240.221.60,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
6695.0,528.974961516,157.240.221.60,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
6696.0,528.974961546,157.240.221.60,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
6697.0,528.974961568,157.240.221.60,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
6698.0,528.974961642,157.240.221.60,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
6699.0,528.974961668,157.240.221.60,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
6700.0,528.974961694,157.240.221.60,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
6701.0,528.975260955,157.240.221.60,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
