No.,Time,Source,Destination,Protocol,Length,Info
7907.0,114.896345414,10.0.2.15,192.117.112.96,QUIC,1292.0,"Protected Payload (KP0), DCID=838100060fb26e0b"
7908.0,114.897815863,10.0.2.15,192.117.112.96,QUIC,1292.0,"Protected Payload (KP0), DCID=838100060fb26e0b"
7909.0,114.925116283,192.117.112.96,10.0.2.15,QUIC,90.0,Protected Payload (KP0)
7910.0,114.92578937,10.0.2.15,192.117.112.96,QUIC,1292.0,"Protected Payload (KP0), DCID=838100060fb26e0b"
7911.0,114.926777159,10.0.2.15,192.117.112.96,QUIC,1292.0,"Protected Payload (KP0), DCID=838100060fb26e0b"
7912.0,114.927291235,10.0.2.15,192.117.112.96,QUIC,1292.0,"Protected Payload (KP0), DCID=838100060fb26e0b"
7913.0,114.927743198,10.0.2.15,157.240.196.60,TLSv1.2,186.0,Application Data
7915.0,114.92853383,10.0.2.15,157.240.196.60,TLSv1.2,156.0,Application Data
7917.0,114.944322599,10.0.2.15,192.117.112.96,QUIC,1292.0,"Protected Payload (KP0), DCID=838100060fb26e0b"
7918.0,114.944772065,10.0.2.15,192.117.112.96,QUIC,1292.0,"Protected Payload (KP0), DCID=838100060fb26e0b"
7919.0,114.954966014,10.0.2.15,192.117.112.96,QUIC,1292.0,"Protected Payload (KP0), DCID=838100060fb26e0b"
7920.0,114.970406901,10.0.2.15,192.117.112.96,QUIC,1292.0,"Protected Payload (KP0), DCID=838100060fb26e0b"
7921.0,114.970822868,10.0.2.15,192.117.112.96,QUIC,1292.0,"Protected Payload (KP0), DCID=838100060fb26e0b"
7922.0,114.979173173,192.117.112.96,10.0.2.15,QUIC,90.0,Protected Payload (KP0)
7923.0,115.00491252,10.0.2.15,192.117.112.96,QUIC,1292.0,"Protected Payload (KP0), DCID=838100060fb26e0b"
7924.0,115.01824682,192.117.112.96,10.0.2.15,QUIC,90.0,Protected Payload (KP0)
7925.0,115.029443992,10.0.2.15,192.117.112.96,QUIC,1292.0,"Protected Payload (KP0), DCID=838100060fb26e0b"
